F,A,FT,L,LF,MN,O,PE,PO,SC,SE,US,A_C,feature
0,0,0,0,1,0,0,0,0,0,0,0,0,本製品では、潜望鏡からビューとして、円内のグリッドを表示すること。
0,0,0,0,1,0,0,0,0,0,0,0,0,本製品では、特定の船種の画像を用いて、各船種をグリッドに表示すること。
0,0,0,0,1,0,0,0,0,0,0,0,0,攻撃側のプレーヤーがシュートを打つとき、本製品は海に浮かぶ船の音を再現すること。
0,0,0,0,1,0,0,0,0,0,0,0,0,ショットが失敗と判定された場合、本製品は、ショットがターゲットを外れたときの音を再現すること。
0,0,0,0,1,0,0,0,0,0,0,0,0,ショットがヒットしたとき、本製品は、ショットがターゲットに当たったときの音を再現すること。
0,0,0,0,1,0,0,0,0,0,0,0,0,船の沈没時には、本製品は沈没音を再現すること。
0,1,0,0,0,0,0,0,0,0,0,0,0,本製品は、1日24時間、週7日利用可能であること。
0,0,0,0,0,0,0,1,0,0,0,0,0,本製品は、多数のゲームを同時に処理できること。
0,0,0,0,0,0,0,1,0,0,0,0,0,応答時間は、ゲームの流れを維持するのに十分な速さであること。応答時間は、95％のうち2秒以下、残りの5％のうちの応答時間は4秒以下とする。
0,0,0,0,0,0,0,0,0,0,1,0,1,本製品は、プレーヤーの個人情報を保護するものとする。本製品は、プレイヤーが他のプレイヤーの個人を特定する可能性のある情報にアクセスできないようにすること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品は、直感的でわかりやすいこと。10人中9人のユーザーが、トレーニングなしでゲームを成功させることができること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品は、英語、スペイン語、フランス語を理解するプレイヤーが利用できること。本製品は、アクセス時に言語を選択できること。
0,0,0,0,0,0,0,0,0,0,1,0,1,本製品は、他のプレイヤーの個人情報を明らかにする可能性のある情報へのアクセスをプレイヤーに提供しないものとする。
0,0,0,0,0,0,1,0,0,0,0,0,0,応答時間は、ゲームの流れを維持するのに十分な速さであること。応答時間は、95％のうち2秒以下、残りの5％のうちの応答時間は4秒以下とする。
1,0,0,0,0,0,0,0,0,0,0,0,0,本製品では、プレーヤーが、プレーヤーリストから利用可能な他のプレーヤーを選択することで、ゲームを開始することができること。
1,0,0,0,0,0,0,0,0,0,0,0,0,ゲームが開始されると、本製品は各プレーヤーに防御用のグリッドを表示すること。
1,0,0,0,0,0,0,0,0,0,0,0,0,ゲームが開始されると、本製品は各プレーヤーに攻撃用のグリッドを表示すること。
1,0,0,0,0,0,0,0,0,0,0,0,0,そのヒットの結果、船が沈んだ場合、本製品は沈んだ船の種類を防御側プレーヤーの防御範囲に表示しなければならない。
1,0,0,0,0,0,0,0,0,0,0,0,0,そのヒットにより船が沈んだ場合、本製品はその船を攻撃側プレイヤーの攻撃グリッド上に沈んだと表示しなければならない。
1,0,0,0,0,0,0,0,0,0,0,0,0,そのショットがヒットとしてマークされた場合、本製品は攻撃側プレーヤーにショットを定義することを許可しなければならない。
1,0,0,0,0,0,0,0,0,0,0,0,0,そのショットが失敗と判定された場合、本製品は攻撃側プレーヤーのステータスを防御側に変更しなければならない。
1,0,0,0,0,0,0,0,0,0,0,0,0,そのショットが失敗と判定された場合、本製品は防御側のプレーヤーの状態を攻撃側に変更しなければならない。
1,0,0,0,0,0,0,0,0,0,0,0,0,本製品は、ゲームが終了するまでターンを割り当て続けるものとする。
1,0,0,0,0,0,0,0,0,0,0,0,0,製品は、攻撃側のプレーヤーのヒットにより、以前に沈没したとしてマークされていなかった最後の防御側のプレーヤーの船が沈没したときに、ゲームを終了するものとします。
1,0,0,0,0,0,0,0,0,0,0,0,0,本製品では、プレイヤーがゲーム中にいつでもゲームを終了できなければならない。
1,0,0,0,0,0,0,0,0,0,0,0,0,ゲームが終了した場合、本製品はプレーヤーにゲームが終了したことを通知しなければならない。
1,0,0,0,0,0,0,0,0,0,0,0,0,ゲーム終了の通知には、ゲームが終了した理由（プレイヤーがゲームに勝利した、またはプレイヤーがゲームを終了したなど）が含まれる。
0,0,0,0,0,0,0,0,0,0,0,1,0,本システムは、発信者と監督者が使いやすいものでなければならない。発信者と監督者は、あらゆるシステムのタスクを2分以内に達成できなければならない。
0,0,0,0,0,0,0,0,0,0,0,1,0,本システムは、発信者および監督者が容易に習得できるものであること。発信者および監督者は、10分以内にシステムの使用方法を習得すること。
0,0,0,0,0,0,0,1,0,0,0,0,0,本システムは、応答性が高いこと。DePaul TeleServices Centerでは、監督者が本システムを使用して、発信者のスケジュールを確認する際、システムの応答時間は、90%が2秒以下、残りの時間は5秒以下でなければならない。
0,0,0,0,0,0,0,1,0,0,0,0,0,本システムは、56kの接続では、すべての操作に対するシステムの応答時間が、90%以上の確率で3秒以下でなければならない。
0,0,0,0,0,0,0,1,0,0,0,0,0,本システムは、112k以上の接続では、すべての操作に対するシステムの応答時間が、90%以上の確率で3秒以下でなければならない。
0,1,0,0,0,0,0,0,0,0,0,0,0,本システムは、1年間毎日（365日）、稼働していること。システムは、年間365日、午前12時から午後6時jの間、使用できなければならない。
0,1,0,0,0,0,0,0,0,0,0,0,0,本システムは、年中無休で午前7時から、午後11時59分の間、使用可能でなければならない。
0,0,0,0,0,1,0,0,0,0,0,0,0,本製品は、インターネットブラウザに依存しないこと。本製品はInternet ExplorerとNetscape Navigatorで動作すること。
0,0,0,0,0,0,0,0,0,0,1,0,1,本製品は、監督者のみが空のタイムスロットを通知することを保証しなければならない。本製品は、監督者が空のタイムスロットを通知するためのアクセスが許可されていることを確認しなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,1,製品は、監督者だけが発信者のスケジュールを入力できることを保証しなければならない。本製品は、監督者が通知された空のタイムスロットにアクセスできることを保証しなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,1,本製品は、監督者のみがすべての発信者のスケジュールを閲覧できることを保証しなければならない。本製品は、監督者が通知された空のタイムスロットにアクセスできることを保証しなければならない。
0,0,0,0,1,0,0,0,0,0,0,0,0,インタフェースは、シンプルな外観であること。インタフェースとユーザビリティの調査により、ベータテストのテスターの90％が、インタフェースが十分にシンプルであると回答しなければならない。
0,0,0,0,1,0,0,0,0,0,0,0,0,インタフェースは、発信者および監督者にとって魅力的であること。インタフェースとユーザビリティの調査により、ベータテストのテスターの80％が、インタフェースが魅力的であると回答しなければならない。
0,0,0,0,1,0,0,0,0,0,0,0,0,本製品は、モニタリングサービスに基づくGUIを提供すること。システム管理者は、メッセージのやり取りを監視し、問題を予測し、特定し、内部および外部のサポートを提供すること。
0,0,0,0,1,0,0,0,0,0,0,0,0,本製品は、City of Chicago Application Development Guide Frameworkに準拠すること。Application Development Frameworkは、構造化されたグラフィカル・ユーザー・インターフェースを提供する。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品は監視サービスを提供すること。システム管理者およびDBAは、2週間の使用後、本システムを容易に使用できること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品は、エラー追跡サービスを提供します。本製品は、システム管理者やDBAがトランザクションエラーを99％解決することを支援すること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品はポータルを提供しなければならない。本製品は、システム管理者がアドホック・レポートやKPI（Key Performance Indicators）を使ってトランザクションを分析することを支援する。
0,0,0,0,0,0,0,1,0,0,0,0,0,本製品は、非同期メッセージングを提供すること。本製品は、非同期メッセージングを提供することで、並列処理を可能にし、通信のオーバーヘッドを削減することこと。
0,0,0,0,0,0,0,1,0,0,0,0,0,本製品は、マルチスレッディングとロードバランシングを提供しなければならない。本製品は、データ負荷の急増やトラフィックを克服するために、マルチスレッドとロードバランシングを提供すること。
0,0,0,0,0,0,0,1,0,0,0,0,0,本製品は2秒以内にメッセージを処理しなければならない。本製品の最大メッセージ処理時間は2秒とする。
0,0,0,0,0,0,0,1,0,0,0,0,0,本製品は、1秒ごとにメッセージをポーリングしなければならない。本製品は、最大1秒ごとに新しいメッセージについてシステムをポーリングする。
0,0,0,0,0,0,0,1,0,0,0,0,0,本製品は、動的変更サポート（Dynamic Change Support）と透過的リソース追加（Transparent resource addition）を提供すること。このことは、本製品がスケーラビリティへの対応と、1日を超えるサービスの中断を回避するためである。
0,1,0,0,0,0,0,0,0,0,0,0,0,本製品は99％の確率でで利用可能であること。根拠としては、お客様のサービス対応が最も忙しい時期にサービスが中断されることを避けるためである。本製品は、通常の営業日には、稼働99.99%の確率で製品を利用できるなければならない。
0,0,1,0,0,0,0,0,0,0,0,0,0,本製品は堅牢でなければならない。本製品は規格の採用に基づく故障回避機能を備えていなければならない。
0,0,1,0,0,0,0,0,0,0,0,0,0,製品はフォールトトレランスを備え、堅牢でなければならない。本製品は、リカバリ技術を用いた補償トランザクションと障害回避のためのルーティングにより、フォールトトレランスを備えていなければならない。
0,0,0,0,0,0,0,0,0,1,0,0,0,本製品は、すべてのトランザクションを処理できなければならない。本製品は、年間最低100万のトランザクションを処理できなければならない。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、プラットフォームに依存しないものとする。本製品は、あらゆるタイプの開発環境およびプラットフォームへのアクセスを可能にしなければならない。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、CSRとDatastreamとインターフェース接続ができなければならない。本製品は、CSRとEAMの間で、2つのシステム間の直接のインターフェースなしに、リアルタイムでメッセージを交換できなければならない。
0,0,0,0,0,1,0,0,0,0,0,0,0,本製品は、アップグレードによる変更または新しいリソースの追加中も稼働を継続しなければならない。本製品は、新しいリソースの追加があっても、サービスの中断なく、稼働し続けることができるものとする。
0,0,0,0,0,1,0,0,0,0,0,0,0,本製品は定期的にアップデートされなければならない。本製品は、6ヶ月ごとに新しい主要機能が導入され、6ヶ月ごとに四半期ごとのメンテナンスリリースが行われる。
0,0,0,0,0,1,0,0,0,0,0,0,0,本製品は、あらゆるプラットフォームで動作しなければならない。本製品は、そのアーキテクチャに変更を加えることなく、あらゆる新技術に対応すること。
0,0,0,0,0,0,0,0,0,0,1,0,1,本製品がセキュリティを担保すること。本製品は、製品が認証と認可を提供しなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,0,本製品はセキュリティに関する情報を提供しなければならない。本製品は、暗号化WS-SecurityおよびIntegrityCheckingによってプライバシーを確保しなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,0,本製品は、監査機能を備えなければならない。本製品は、監査およびトランザクションの追跡を目的として、メッセージを最低1年間保存すること。
0,0,0,0,1,0,0,0,0,0,0,0,0,本システムは、IBMおよびCCRのブランド基準を使用すること。本システムのインターフェースに、IBMのロゴとCCRのロゴが1つずつ表示すること。
0,0,0,0,1,0,0,0,0,0,0,0,0,本システムは、CCRユーザが所有する業務用のコンピュータで表示可能でなければならない。システムのインターフェイスは、800×600ピクセルの解像度で表示されるように整形されていること。
0,0,0,0,1,0,0,0,0,0,0,0,0,本システムのインタフェースはCCRの命名法を使用する。本システムは、既存のWCSシステムやレポートで使用されているのと同じ命名法を使用しなければならない。
0,0,0,0,1,0,0,0,0,0,0,0,0,インターフェイスは、CCRの経営陣にアピールする方法でデータを要約しなければならない。すべてのレポートのタイプには、少なくとも1つのハイレベルな要約（サマリ）が、結果ダッシュボード／インターフェースに表示されなければならない。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムは、ポイント＆クリック式のインターフェースを採用すること。すべての選択およびナビゲーション機能の100％が、マウスまたはキーボードのいずれかで起動または選択できること。
0,0,0,0,0,0,0,0,0,0,0,1,0,インターフェイスは使いやすすくなければならない。ユーザの90%が、初回の使用時にシステムを使用してレポートの作成が可能なこと。インタフェースはIBMのユーザビリティ基準に準拠すること。
0,0,0,0,0,0,0,0,0,0,0,1,0,レポートは容易に生成されなければならない。レポートは、ワンボタンのクリックで作成でき、（レポートを選択した後）ワンボタンでエクスポートできる必要がある。
0,0,0,0,0,0,0,0,0,0,0,1,0,ユーザは、短時間で指示なしでシステムを使用できなければならない。ユーザは、1回の使用で、システムの使い方やナビゲーションの90％を理解し、覚えられる必要がある。
0,0,0,0,0,0,0,0,0,0,0,1,0,すべてのCCRユーザは、WCSシステムが展開される前にトレーニングを受けなければならない。システム展開前に、100％のCCRユーザに対して1回のトレーニングセッションを実施する（CCRユーザが利用可能であることが前提である）。
0,0,0,0,0,0,0,0,0,0,0,1,0,WCS システムは、Corporate Community Grants 組織が定義した適切な命名法と用語を使用しなければならない。すべてのインターフェースとレポートは、CCRのユーザによるユーザビリティテストを受ける。
0,1,0,0,0,0,0,0,0,0,0,0,0,WCS システムは、IBM の社内イントラネット W3 がアクセス可能である限り、常時、利用可能でなければならない。WCSシステムは、IBMの内部イントラネットW3が利用可能時間の95％で利用可能でなければならない。
0,0,0,0,0,0,0,0,0,1,0,0,0,WCSシステムは、現在システムに含まれていない、その他の指定されたWCSデータベースを接続する機能を有しなければならない。
0,0,0,0,0,0,0,0,0,1,0,0,0,WCSシステムは、米国外の地域向けのデータを含める機能があり、CCR管理者により承認された場合、米国外のユーザがアクセスできる機能を持たなければならない。
0,0,0,0,0,0,1,0,0,0,0,0,0,WCS システムは、Windows 環境で動作しなければなない。WCSシステム は、Windows 2000 以上の OS を搭載した IBM のコンピュータからインターネットを介してアクセスすることができる。
0,0,0,0,0,0,1,0,0,0,0,0,0,WCSシステムのBrio部分は、スプレッドシート形式（Microsoft ExcelおよびLotus 1-2-3形式）のファイルをエクスポートできる必要がある。Brioは、.xlsまたは.123ファイル形式でレポートを作成/エクスポートするボタンをユーザインターフェースに提供する。
0,0,0,0,1,0,0,0,0,0,0,0,0,WCS システムは、CCR ユーザーが利用できるデータを更新するために、WCS データベースへのクエリをもう一度（指定された日に）実行しなければならない。データ更新のための外部データベースへの問い合わせは、週に一度行わなければならない。
0,0,0,0,1,0,0,0,0,0,0,0,0,WCS システムのすべての変更更新および追加は、WCS デベロッパーガイドおよび WCS ユーザーガイドで更新されるものとする。すべての変更は、WCSシステムのドキュメントに反映されなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,1,本システムには、権限を与えられたCorporate Community Grants（CCR）の従業員のみがアクセスできるものとする。ユーザは、IBMイントラネットのユーザー名とパスワードを使って認証されなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,0,WCSシステムは、いかなるユーザによる自動ログインも許可しないものとする。ユーザのWCSログイン情報を含むCookiesは、ユーザのコンピュータには保存されない。
0,0,0,0,0,0,0,0,0,0,1,0,1,各チームオーナーは、チームオーナーページにアクセスするために、ユーザー名とパスワードを使用して認証を受ける必要があります。
0,0,0,0,0,0,0,0,0,0,1,0,0,コミッショナーは、リーグの設定を調整するための権限を持つ唯一のユーザである。
0,0,0,0,1,0,0,0,0,0,0,0,0,各ページには、現在のページが含まれているインデックスを示すナビゲーションメニューが含まれているなければならない。
0,0,0,0,1,0,0,0,0,0,0,0,0,各ページは同様のフォーマットで、アクションアイテムが一箇所に、ナビゲーションボタンが別の場所に配置されてなければならない。
0,0,0,0,1,0,0,0,0,0,0,0,0,メッセージボードには、リーグページに最近投稿された5つのメッセージが表示されなければならない。表示されるメッセージには、メッセージの最初の150文字までを含める。
0,0,0,0,0,0,0,0,0,0,0,1,0,新規ユーザは、スタートアップページに到達してから30秒以内に、リーグとチームのページをナビゲートできなければならない。
0,0,0,0,0,0,0,0,0,0,0,1,0,ユーザは、チームオーナページからワンクリックで、選手の追加・削除・トレードのページにアクセスできなければならない。
0,0,0,0,0,0,0,0,0,0,0,1,0,ユーザは、各ページで少なくとも25人のNFL選手の統計データとポイントを閲覧できなければならない。
0,0,0,0,0,0,0,0,0,0,0,1,0,本アプリケーションは、選手のドロップやトレードを行う前に、ユーザに確認を取るらなければならない。
0,0,0,0,0,0,0,1,0,0,0,0,0,本アプリケーションは、ネットワーク経由でリクエストを受信してから1/4秒以内に、すべてのユーザのトランザクションを完了できなければならない。
0,1,0,0,0,0,0,0,0,0,0,0,0,本アプリケーションのダウンタイムは、年間で最大10分でなければならない。
0,0,0,0,0,0,1,0,0,0,0,0,0,本アプリケーションは、Webアプリケーションサーバー上で動作しなければならない。
0,0,0,0,0,0,1,0,0,0,0,0,0,プライマリデータベースは、アクティブなユーザ向けのキャッシュデータを保存するために使用される。
0,0,0,0,0,0,1,0,0,0,0,0,0,セカンダリデータベースは、統計やデータの履歴を保存するために使用される。
0,0,0,0,0,1,0,0,0,0,0,0,0,アプリケーションの更新は、NFLシーズン中の水曜日の午前3時から午前6時（CST）の間に行われる。
0,0,0,0,0,1,0,0,0,0,0,0,0,システムの新バージョンのリリースは、NFLの各シーズンの初めに実施しなければならない。
0,1,0,0,0,0,0,0,0,0,0,0,0,RFS システムは、特に予算編成期間中は 24 時間 365 日利用可能であること。RFSシステムは、年間を通して90％、予算編成期間中は98％の確率で利用可能であること。2%の確率で、状況が報告されてから1時間以内にシステムを利用可能にすること。
0,0,0,0,0,0,1,0,0,0,0,0,0,実装に先立ち、98%のユーザ側のワークステーションが最低限のハードウェア要求を満たすこと。ハードディスクの空き容量は、400MB以上であること。
0,0,0,0,0,0,1,0,0,0,0,0,0,ユーザ側のワークステーションの98%が、導入前に最低限のソフトウェア要求を満たしていること。Microsoft Internet Explorer 5.0、Microsoft .NET Framework 1.1、Microsoft Internet Explorer Web Controlsをインストール済みであること。
0,0,0,0,0,0,1,0,0,0,0,0,0,RFS システムは、BDW 環境からデータを読み込むために容易にインタフェースを提供すること。7つのデータファイルをBDWから受信し、毎年、予算編成プロセス開始の1日前の3時間以内にRFSシステムに読み込むこと。データは 10 月の月末時点のものを使用する。テストファイル（7 個）は、BDW から年間を通じて最大 5 回読み込まれるものとする。
0,0,0,0,0,1,0,0,0,0,0,0,0,収入と支出の算出式の変更は、毎年、予算編成プロセスの開始前にRFSシステムに適用されなければならない。収入と支出の算出式は、受け取ってから1週間以内に更新され、その後2週間かけてプロジェクト開発チームとPCGファイナンスが共同で行う予算試算のテストを実施する。
0,0,0,0,0,1,0,0,0,0,0,0,0,BDWに追加された新しい支店/複合施設/地区/地域および収入/支出勘定は、RFSシステムに反映されなければならない。10月の月末時点で利用可能なエンティティ（上記）の100％が、予算開始プロセスの前にRFSシステムにロードされる。
0,0,0,0,0,0,0,0,0,0,1,0,1,承認されたユーザのみがRFSシステムにアクセスする。UASシステムに存在し、その役割にRFSシステムが割り当てられているユーザのみが、RFSシステムにアクセスして使用することができる。
0,0,0,0,0,0,0,0,0,0,1,0,1,ユーザのアクセスは、ロールに付与された権限に制限する必要がある。PCG階層の各レベルにロールが割り当てられ、ユーザにはこれらのロールが割り当てられます。 RFSシステム内の機能へのアクセスは、ロールに割り当てられた特権/権限によって異なる。
0,0,0,0,1,0,0,0,0,0,0,0,0,本製品は、 ENET 証券のイントラネットページの標準および要求に準拠している必要がある。製品のルック・アンド・フィールの95％は、実装前にアーキテクチャグループによって承認される。製品のルック・アンド・フィールの残りの5％は、製品リリースから1か月以内に修正および承認される。
0,0,0,0,1,0,0,0,0,0,0,0,0,イントラネットのページは、800x600以上のすべての解像度で適切に表示される必要がある。全ページの表示は、実装前に95％の解像度で正しく表示される。残りの5%については、正しく表示されない旨の通知を受けてから1週間以内に修正する。
0,0,0,0,0,0,0,0,0,0,0,1,0,ユーザがシステムを容易に使用し、規定の時間内に予算を完成させる必要がある。製品導入前に1週間のトレーニングを行うことで、98％のユーザが規定の時間内に予算を完成させることができなければならない。
0,0,0,0,0,0,0,1,0,0,0,0,0,本製品のインターフェースは高速である必要がある。本製品のインターフェースは、応答時間の90％は2秒を超えてはならない。本製品のインタフェースの応答時間の10％は、10秒を超えてはならない。
0,0,0,0,1,0,0,0,0,0,0,0,0,JIS X8314-3:2010「高齢者・障害者等配慮設計指針－情報通信における機器，ソフトウェア及びサー ビス－第３部:ウェブコンテンツ」を参考に，アクセシビリティガイドラインを作成すること。その際， コンテンツ作成者が使用することを想定した，わかりやすいガイドラインを作成すること。
0,0,1,0,0,0,0,0,0,0,0,0,1,編集用サーバへの接続は，インターネットによる接続を可とする。その場合，IPアドレスで制限する等の方法により庁内ネットワーク以外からの接続を制限すること。また通信経路における盗聴を防ぐために，SSL等の方法によりセキュリティを保つこと。災害時等により庁内ネットワークから接続ができない場合，どのような対応を行うかを具体的に提案すること。
0,0,0,0,0,1,0,0,0,0,1,0,1,サーバOSは，セキュリティを考慮してサーバOSはLinuxを推奨する。Windowsでの提案の場合はセキュリティパッチを速やかに適用することを保守作業に含めること。
0,0,0,0,0,0,0,0,0,1,0,0,0,ハードディスクはRAID構成をとること。ウェブサイトの移行及び今後の更新作業に十分な容量のディ スクを搭載すること。また増設可能なこと。
0,0,1,0,0,0,0,0,0,0,0,0,0,システムバックアップ／データバックアップを行えるバックアップ装置を1基以上内蔵していること。
0,0,0,0,0,0,0,0,0,1,0,0,0,ウェブサイトの移行及び今後の更新作業に十分な容量のディスクを搭載すること。
0,0,0,0,0,0,0,0,0,1,0,0,0,ハードディスクはRAID構成をとること。ウェブサイトの移行及び今後の更新作業に十分な容量のディスクを搭載すること。また増設可能なこと。
0,1,1,0,0,0,0,0,0,0,0,0,0,停電が発生した場合でも一定時間（72時間程度），動作を保証すること。
0,0,0,0,0,0,0,0,1,0,0,0,0,"移行対象コンテンツの範囲としては、再構築対象コンテンツに指定されたコンテンツをすべて移行すること。ただし見積上は3,000ページ の移行を前提とすること。①作業内容 作業内容について提案書に明示すること。②作業分担 作業ごとに大崎市と受託者の作業分担を提案書に明示すること。"
0,0,0,0,0,0,0,0,1,0,0,0,0,再構築対象外コンテンツに指定されたコンテンツは移行対象外とする。 また以下のコンテンツも移行対象外とする。トップページのように新規に構築するコンテンツ カテゴリページやサイトマップのようにCMSで自動的に生成されるコンテンツ
0,0,0,0,0,0,0,0,1,0,0,0,0,システムの切替作業について提案書に明示すること。ただし，切替に必要なDNSの設定変更は，本委 託業務対象外とするが，その経費については，本業務の受託業者が負担するものとする。①作業内容 作業内容について提案書に明示すること。②作業分担 作業ごとに受託者の作業分担を提案書に明示すること。
0,1,0,0,0,0,0,0,0,0,0,0,0,適用徴収システムの稼働率は100％とすること。稼働時間は、 職員の利用時間に基づき算出すること。稼働時間には、夜間のバッチ処理等の時間は含めないものとする。加えて、一部機能の利用停止時間は、システム全体の停止時間には含めないものとする。
0,1,0,0,0,0,0,0,0,0,0,0,0,RSシステム適用徴収システムの稼働率は100％とすること。稼働時間は、 職員の利用時間に基づき算出すること。稼働時間には、夜間のバッチ処理等の時間は含めないものとする。加えて、一部機能の利用停止時間は、システム全体の停止時間には含めないものとする。
0,1,0,0,0,0,0,0,0,0,0,0,0,電子申請機能の稼働率は100％ とすること。稼働率の算出において、計画停止による期間は除くものとする。
0,1,0,0,0,0,0,0,0,0,0,0,0,事業場公開機能の稼働率は100％ とすること。稼働率の算出において、計画停止による期間は除くものとする。
0,1,0,0,0,0,0,0,0,0,0,0,0,可用性に係る対策として、障害発生時にシステム全体が停止しないよう、運用設計書等において定められた対処策について予め十分に習熟し、必要なシステム操作が実施されること。
0,1,0,0,0,0,0,0,0,0,0,0,0,適用徴収システムのアプリケーション障害時の復旧時間目標は、 3時間以内とする。
0,1,0,0,0,0,0,0,0,0,0,0,0,適用徴収システムのサーバ事業者導入機器に対する、ハードウェア障害時の復旧時間は、一次切分け後、4時間以内とする。
0,1,0,0,0,0,0,0,0,0,0,0,0,適用徴収システムの事業者導入機器である端末に対する、ハードウェア障害時の復旧時間は、一次切分け後、8時間以内とする。
0,1,0,0,0,0,0,0,0,0,0,0,0,プリンタ等の事業者導入機器を含む、ハードウェア障害時の復旧時間は、一次切分け後、翌営業日の保守時間内とする。
0,1,0,0,0,0,0,0,0,0,0,0,0,OCR関連サーバ機器等の事業者導入機器を含む、ハードウェア障害時の復旧時間は、一次切分け後、4時間以内とする。
0,1,0,0,0,0,0,0,0,0,0,0,0,OCR装置等の事業者導入機器を含む、ハードウェア障害時の復旧時間は、一次切分け後、8時間以内とする。
0,1,0,0,0,0,0,0,0,0,0,0,0,バックアップ機器除く事業者導入機器を含む、ハードウェア障害時の復旧時間は、一次切分け後、6時間以内とする。
0,1,0,0,0,0,0,0,0,0,0,0,0,バックアップ機器等の事業者導入機器を含む、ハードウェア障害時の復旧時間は、一次切分け後、12時間以内とする。
0,0,1,0,0,0,0,0,0,0,0,0,0,適用徴収システム緊急時対応計画に従い、災害発生時の対応体制及び対応内容を予め定め、運用計画書に記載すること。災害発生時には、予め定めた体制にて対応すること。不測の事態が発生した場合には、厚生労働省と対応策を検討し、対策を講じること。
0,0,0,0,0,1,0,0,0,0,0,0,0,ＡＰ保守は、RSシステムサーバ及び文書管理用クライアント端末のログファイルを各々のローカルディスクで管理し、ディスク容量圧迫時等にDVDに保管する。
0,0,0,0,0,1,0,0,0,0,0,0,0,ＨＷ/ＳＷ/ＮＷ保守は、システム運用・保守統括者からの対応指示に従い、対応処理（ネットワーク遮断等）を実施する。システム運用・保守統括者は、対応処理の管理及びシステム管理部門への対応結果報告を実施する。ＡＰ保守は、対応処理を支援し、サーバ切替等発生した場合には動作確認を実施する。
0,0,0,0,0,1,0,0,0,0,0,0,0,ＡＰ保守は、作業指示書を基に、投入データを作成する。 システム運用・保守統括者は、投入データ作成作業を管理する。
0,0,0,0,0,1,0,0,0,0,0,0,0,ＡＰ保守は、データベースの断片化監視を行い、必要に応じて再編成を実施する。システム運用・保守統括者は、データベースの断片化監視、再編成の作業を管理する。
0,0,0,0,0,1,0,0,0,0,0,0,0,ＡＰ保守、ＨＷ/ＳＷ/ＮＷ保守は、サービス等に関するインシデントが発生した場合、システム運用・保守統括者へ報告する。システム運用・保守統括者は、インシデント内容をシステム管理部門へ報告する。
0,0,0,0,0,1,0,0,0,0,0,0,0,ヘルプデスクは、システム管理部門から承認されたインシデント情報を取りまとめの上、管理する。システム運用・保守統括者は、インシデント対応状況を管理する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、法令改正等を契機として手続情報・申請書様式情報を新たに作成又は更新し、e-Govに公開する。運用オペレータは、手続一括登録ファイルを媒体（CD又は DVD）に書き込む。
0,0,0,0,0,1,0,0,0,0,0,0,0,運用オペレータは、法令改正等を契機として不要となった手続情報を削除し、e-Govに公開する。ＡＰ保守は、テスト・検証環境での動作確認を実施する。 運用オペレータは、手続一括登録ファイルを媒体（CD又は DVD）に書き込む。
0,0,0,0,0,1,0,0,0,0,0,0,0,ＡＰ保守は、ＭＰＮ国庫金接続試験に係る試験データ作成、試験環境構築及び試験対応を実施する。
0,0,0,0,0,1,0,0,0,0,0,0,0,ＡＰ保守は、電子申請仕様変更環境及び保守環境について、改修を行った電子申請様式の登録作業等を実施する。また、テスト・検証環境での動作確認を実施する。
0,0,0,0,0,1,0,0,0,0,0,0,0,ＡＰ保守は、電子申請機能の停止をe-Ｇov運用センター宛に依頼するための申請用CSVファイルを作成する。また、テスト・検証環境での動作確認を実施する。
0,0,0,0,0,1,0,0,0,0,0,0,0,システム運用・保守統括者は、セキュリティ監査で問題が発生した場合、緊急対応が必要か否かを判断する。
0,0,0,0,0,1,0,0,0,0,0,0,0,システム運用・保守統括者は、セキュリティチェック項目の適正を判断する。ＨＷ/ＳＷ/ＮＷ保守は、セキュリティチェック項目の適正判断を支援する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、RS-B・キー変更情報データの削除に係る更新及び確認用のSQL文を作成し、RSシステム検証サーバにて検証する。その後、該当する労働局のRSシステムサーバにてデータ更新作業を実施する。更新後、動作確認を実施する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、RS-B・文書種類マスタデータの削除に係る更新及び確認用のSQL文を作成し、RSシステム検証サーバにて検証する。その後、該当する労働局のRSシステムサーバにてデータ更新作業を実施する。更新後、動作確認を実施する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、都道府県労働局職員が行うRS-J・総コンデータ等事務組合連携データ取込みについて、エラーデータ発生時等に該当する労働局のRSシステムサーバにてデータ調査、対応方法を回答する。
